32705;Rolling Hand Backward
54059;Pulling Two Fingers In
115249;Thumb Down
118441;Sliding Two Fingers Down
51350;Pulling Hand In
134822;Swiping Right
72209;Swiping Right
141724;Zooming Out With Full Hand
5826;Zooming In With Two Fingers
106131;Swiping Left
35141;Pushing Hand Away
147433;Stop Sign
97955;Swiping Down
145575;Zooming In With Two Fingers
63100;Thumb Down
69245;Doing other things
76091;Doing other things
73125;Swiping Down
122014;Pulling Hand In
102026;Shaking Hand
135028;Sliding Two Fingers Left
115111;Rolling Hand Forward
51644;Swiping Left
78320;Swiping Left
49033;Stop Sign
44280;Zooming In With Two Fingers
119724;Thumb Down
42880;Pulling Two Fingers In
29238;Doing other things
134963;Zooming Out With Full Hand
14704;Thumb Down
93714;Stop Sign
29463;Swiping Left
24476;Sliding Two Fingers Up
89693;Thumb Up
45754;Stop Sign
20922;Stop Sign
82313;Sliding Two Fingers Right
147858;Turning Hand Clockwise
77075;Sliding Two Fingers Down
4500;Zooming Out With Full Hand
37213;Swiping Right
88603;No gesture
102323;Doing other things
54357;No gesture
75829;Thumb Up
131444;Sliding Two Fingers Down
88773;Sliding Two Fingers Down
15649;Swiping Down
146300;Thumb Up
42295;Rolling Hand Backward
6713;Swiping Down
125085;No gesture
64332;Drumming Fingers
74392;Pushing Hand Away
56312;Pushing Hand Away
69197;Doing other things
137275;Zooming Out With Two Fingers
56119;Sliding Two Fingers Down
9643;Doing other things
93838;Zooming Out With Two Fingers
135403;Doing other things
62986;Zooming In With Full Hand
57573;Swiping Left
60549;Sliding Two Fingers Down
34417;Swiping Right
53784;Pushing Two Fingers Away
131072;Zooming Out With Full Hand
67216;Pulling Hand In
132233;Zooming Out With Full Hand
111403;Thumb Up
37439;Doing other things
119454;Thumb Down
91276;Swiping Down
146706;Stop Sign
52458;Drumming Fingers
42368;Sliding Two Fingers Down
25601;Swiping Down
53890;Zooming Out With Two Fingers
16880;Zooming Out With Full Hand
91738;Stop Sign
58363;Doing other things
55745;Doing other things
86304;Doing other things
68688;Doing other things
30255;Swiping Left
108939;Rolling Hand Backward
23227;Thumb Down
7000;Swiping Up
89304;Sliding Two Fingers Down
16947;Turning Hand Counterclockwise
80660;Sliding Two Fingers Down
15881;Sliding Two Fingers Right
109710;Drumming Fingers
146360;Swiping Up
118968;Sliding Two Fingers Right
52008;Sliding Two Fingers Down
144577;Sliding Two Fingers Right
91380;No gesture
137530;Pushing Hand Away
49050;Sliding Two Fingers Right
54906;Pulling Hand In
87885;Swiping Up
20974;Stop Sign
29156;Zooming Out With Full Hand
37766;Turning Hand Counterclockwise
54369;Drumming Fingers
103676;Zooming In With Full Hand
44229;Doing other things
33288;Thumb Up
142986;Turning Hand Counterclockwise
65426;Doing other things
8069;Zooming In With Two Fingers
128480;No gesture
42744;Turning Hand Counterclockwise
72336;Doing other things
32586;Sliding Two Fingers Down
126117;Thumb Down
65344;Doing other things
51027;Zooming Out With Two Fingers
131144;No gesture
26176;Doing other things
11138;Swiping Down
24339;Doing other things
88853;Sliding Two Fingers Left
99202;No gesture
9788;Swiping Right
71342;Zooming In With Two Fingers
129665;Zooming In With Full Hand
22925;No gesture
121977;No gesture
23620;Pulling Hand In
56319;Thumb Down
18367;Shaking Hand
55433;Doing other things
138859;Zooming In With Two Fingers
108359;Turning Hand Counterclockwise
77360;Stop Sign
40910;No gesture
108627;Sliding Two Fingers Up
27897;Thumb Up
70310;Pulling Hand In
46618;Swiping Right
38674;Swiping Down
121430;Rolling Hand Backward
129416;Swiping Down
106240;Zooming Out With Two Fingers
101059;Sliding Two Fingers Left
117378;Zooming Out With Full Hand
39499;Drumming Fingers
126289;Doing other things
114770;Swiping Left
135483;Doing other things
132796;Pulling Hand In
137583;Doing other things
33628;Sliding Two Fingers Down
48381;Swiping Down
12120;Turning Hand Clockwise
60326;Zooming In With Two Fingers
20389;Thumb Down
129823;Swiping Right
107099;Zooming Out With Two Fingers
1992;Pulling Hand In
81629;Zooming In With Two Fingers
34989;Sliding Two Fingers Down
122398;No gesture
84603;Pulling Two Fingers In
80121;Thumb Down
81566;Swiping Up
54402;Doing other things
116227;Zooming In With Full Hand
3586;Sliding Two Fingers Left
45931;Rolling Hand Forward
63784;Zooming Out With Full Hand
126685;Pushing Hand Away
60526;Turning Hand Counterclockwise
82651;Pulling Hand In
68051;Shaking Hand
133177;Rolling Hand Forward
37715;Rolling Hand Backward
88951;Sliding Two Fingers Down
12377;Doing other things
50659;Sliding Two Fingers Down
17891;Pulling Two Fingers In
118097;Pulling Two Fingers In
141035;Thumb Up
83652;Turning Hand Counterclockwise
47688;Rolling Hand Backward
38947;Doing other things
91441;Swiping Down
88025;Zooming Out With Full Hand
113970;Zooming Out With Two Fingers
123879;Swiping Up
89847;Zooming In With Two Fingers
20405;Turning Hand Counterclockwise
74325;Turning Hand Clockwise
117250;Swiping Down
129884;Zooming In With Two Fingers
33868;Sliding Two Fingers Left
98252;Pushing Two Fingers Away
70357;Swiping Down
106948;Swiping Left
76605;Zooming In With Full Hand
101913;Sliding Two Fingers Down
96898;Sliding Two Fingers Left
1001;Rolling Hand Backward
85582;Sliding Two Fingers Left
112201;Zooming Out With Two Fingers
2493;Drumming Fingers
9290;Pushing Hand Away
36812;Rolling Hand Backward
121859;Swiping Up
127912;No gesture
5681;Swiping Left
71842;Thumb Up
80595;Turning Hand Counterclockwise
51564;Zooming Out With Full Hand
3229;Pulling Two Fingers In
67265;Swiping Down
137076;Pushing Two Fingers Away
25292;Thumb Down
126678;Thumb Down
38076;Sliding Two Fingers Left
27710;Doing other things
17797;Rolling Hand Forward
7153;Thumb Up
10133;Swiping Left
32465;Swiping Right
143250;Doing other things
126091;Shaking Hand
102759;Swiping Left
141399;Thumb Down
78560;Pulling Hand In
14457;Rolling Hand Backward
115957;Zooming Out With Two Fingers
99460;Sliding Two Fingers Right
143935;Stop Sign
102442;Zooming In With Full Hand
48918;Doing other things
90029;Shaking Hand
77035;Zooming Out With Two Fingers
27257;Zooming Out With Two Fingers
101486;Rolling Hand Forward
137910;Pulling Two Fingers In
114621;Doing other things
6779;Doing other things
39540;Swiping Down
128824;Zooming In With Full Hand
116493;Pulling Hand In
77264;Swiping Left
37436;Zooming Out With Full Hand
112964;Swiping Right
76802;Shaking Hand
37034;Zooming In With Full Hand
116805;Sliding Two Fingers Right
16428;Shaking Hand
105610;No gesture
145032;Rolling Hand Backward
145179;Thumb Down
36458;Rolling Hand Forward
74187;Zooming In With Full Hand
124650;Turning Hand Clockwise
15579;Drumming Fingers
131874;Swiping Left
29375;No gesture
60878;Shaking Hand
51017;Zooming Out With Full Hand
884;Turning Hand Clockwise
21099;Swiping Down
49700;No gesture
141672;Doing other things
38179;Sliding Two Fingers Down
126207;Zooming In With Full Hand
115479;Drumming Fingers
140132;Sliding Two Fingers Left
90491;Sliding Two Fingers Up
53882;Sliding Two Fingers Down
92709;Shaking Hand
2337;Turning Hand Counterclockwise
49872;Thumb Down
64420;Doing other things
36856;Thumb Up
18876;Zooming Out With Two Fingers
57526;No gesture
108058;Thumb Down
15778;Doing other things
134855;Thumb Down
69022;Doing other things
113790;Zooming Out With Full Hand
39766;Doing other things
35187;Thumb Down
144052;Turning Hand Counterclockwise
33353;Turning Hand Counterclockwise
19126;Zooming Out With Two Fingers
55949;Doing other things
98128;Sliding Two Fingers Left
135562;Zooming Out With Two Fingers
99764;Stop Sign
17704;Rolling Hand Backward
74766;Doing other things
143804;Drumming Fingers
17347;Sliding Two Fingers Left
12117;Pulling Two Fingers In
935;Rolling Hand Forward
39963;Zooming In With Two Fingers
39819;Thumb Up
49485;Sliding Two Fingers Down
54456;Sliding Two Fingers Down
37013;Thumb Up
21127;Stop Sign
139866;Turning Hand Clockwise
96044;Swiping Down
93589;Turning Hand Clockwise
7224;Rolling Hand Forward
127320;Sliding Two Fingers Down
143833;Zooming Out With Two Fingers
36961;Swiping Down
23520;Swiping Down
69860;Zooming Out With Two Fingers
40350;Swiping Down
130107;Swiping Down
141169;Thumb Up
88349;Zooming In With Full Hand
68099;Pushing Two Fingers Away
18122;Drumming Fingers
121871;Swiping Down
96440;Swiping Down
112365;Swiping Left
145911;Drumming Fingers
94056;No gesture
10466;Pushing Hand Away
65661;Shaking Hand
19924;Swiping Down
7993;Swiping Right
32381;Sliding Two Fingers Down
14640;Sliding Two Fingers Left
107130;Drumming Fingers
133588;Pulling Two Fingers In
132659;Doing other things
14634;Thumb Down
143481;Sliding Two Fingers Right
11554;Sliding Two Fingers Left
72771;Sliding Two Fingers Up
61144;Turning Hand Clockwise
107732;Swiping Down
56966;Sliding Two Fingers Right
57739;Rolling Hand Forward
92859;Doing other things
19390;Sliding Two Fingers Left
43935;Pushing Hand Away
111945;Turning Hand Clockwise
7772;Doing other things
101468;Turning Hand Counterclockwise
56221;No gesture
45719;Shaking Hand
100684;Drumming Fingers
15765;Swiping Left
67266;Rolling Hand Forward
75977;Swiping Down
122028;Pulling Two Fingers In
120434;Sliding Two Fingers Left
79812;Doing other things
69100;Pulling Hand In
137999;Stop Sign
11585;Sliding Two Fingers Down
106536;Doing other things
22770;Swiping Down
73160;Thumb Down
124895;Doing other things
4738;Zooming In With Two Fingers
91658;Swiping Down
74293;Rolling Hand Forward
47805;Zooming In With Two Fingers
46169;Doing other things
7847;Swiping Down
51243;Doing other things
4889;Sliding Two Fingers Down
99349;Pulling Hand In
137781;Sliding Two Fingers Left
43705;Doing other things
146048;Rolling Hand Backward
71406;Sliding Two Fingers Down
146413;Swiping Down
8817;Swiping Left
110170;Sliding Two Fingers Right
33689;Sliding Two Fingers Left
133541;Zooming Out With Full Hand
12465;Zooming In With Two Fingers
78676;Pushing Hand Away
127028;Swiping Left
87206;Pushing Two Fingers Away
122531;Sliding Two Fingers Down
113815;Sliding Two Fingers Down
78718;Turning Hand Clockwise
144732;Sliding Two Fingers Left
50844;Sliding Two Fingers Left
140363;Pulling Hand In
72187;No gesture
100399;Swiping Down
23281;Swiping Down
53567;Rolling Hand Backward
11994;Swiping Left
61512;Doing other things
120944;Zooming In With Two Fingers
67116;Thumb Up
33549;Swiping Left
8865;Thumb Down
71767;Pulling Hand In
99730;Rolling Hand Backward
88445;Pushing Hand Away
126113;Zooming Out With Two Fingers
121117;Doing other things
28148;Sliding Two Fingers Right
92307;Pulling Hand In
20108;Sliding Two Fingers Right
29801;Pushing Hand Away
76953;No gesture
115662;Sliding Two Fingers Down
64967;Zooming In With Full Hand
870;Stop Sign
28388;Sliding Two Fingers Right
20061;Thumb Down
45954;Zooming Out With Full Hand
69914;No gesture
32527;Sliding Two Fingers Right
3617;Doing other things
71189;Rolling Hand Forward
101806;Zooming Out With Full Hand
89058;Pulling Hand In
115994;Pulling Two Fingers In
123862;No gesture
22728;Zooming In With Full Hand
789;Doing other things
44022;Sliding Two Fingers Right
25270;Doing other things
128904;Doing other things
61475;Zooming Out With Two Fingers
96087;Swiping Right
103164;Doing other things
13252;Pulling Two Fingers In
124837;Turning Hand Clockwise
4785;Swiping Left
97244;Sliding Two Fingers Up
29603;Pushing Two Fingers Away
91479;Swiping Right
119312;Pulling Two Fingers In
65253;Pushing Hand Away
106598;Stop Sign
27688;Drumming Fingers
133987;Pulling Two Fingers In
134793;Pulling Hand In
68123;Pulling Two Fingers In
47118;Rolling Hand Backward
99043;Stop Sign
140397;Swiping Down
26487;Sliding Two Fingers Down
74474;Thumb Up
31369;Zooming Out With Two Fingers
112127;Zooming Out With Full Hand
31039;Doing other things
115577;Pulling Two Fingers In
59958;Swiping Right
41442;Doing other things
115262;Swiping Down
89013;Stop Sign
141172;Pushing Two Fingers Away
91241;Pulling Hand In
79489;Zooming Out With Two Fingers
147121;Sliding Two Fingers Down
116863;Sliding Two Fingers Left
99630;Pushing Two Fingers Away
50830;Sliding Two Fingers Right
797;Sliding Two Fingers Down
110456;Zooming Out With Full Hand
61859;Pulling Hand In
32765;Sliding Two Fingers Left
119340;Swiping Down
75119;Pulling Hand In
137312;Doing other things
116159;Swiping Right
71923;Pushing Hand Away
147714;Drumming Fingers
36252;Doing other things
104352;No gesture
17746;Thumb Up
66722;Stop Sign
55674;No gesture
146275;Drumming Fingers
21772;Stop Sign
55756;Drumming Fingers
56461;Thumb Down
78917;Pulling Hand In
38071;Swiping Up
34721;Drumming Fingers
89502;Pushing Hand Away
129929;Sliding Two Fingers Down
25600;Rolling Hand Forward
313;No gesture
29177;Drumming Fingers
80904;Doing other things
31341;Swiping Down
23855;Zooming Out With Two Fingers
125756;Zooming In With Full Hand
59433;Rolling Hand Forward
84365;No gesture
86857;Sliding Two Fingers Right
106408;Turning Hand Clockwise
15692;Zooming In With Two Fingers
75750;Zooming In With Full Hand
53988;Doing other things
38285;Pulling Two Fingers In
94450;Turning Hand Counterclockwise
104689;Pushing Two Fingers Away
43273;Turning Hand Clockwise
7272;Pulling Hand In
22239;Pushing Hand Away
100357;Thumb Up
78139;Pushing Two Fingers Away
14490;Doing other things
56939;Turning Hand Counterclockwise
6726;Turning Hand Clockwise
6330;Pulling Hand In
137063;Turning Hand Counterclockwise
66523;Sliding Two Fingers Down
87882;Doing other things
47267;Thumb Down
53237;Doing other things
17640;Rolling Hand Forward
131287;Rolling Hand Backward
76907;Swiping Right
7608;Doing other things
132766;Turning Hand Counterclockwise
114125;Pushing Two Fingers Away
29195;Doing other things
23204;Turning Hand Counterclockwise
133723;Rolling Hand Forward
120878;Zooming Out With Two Fingers
59618;Thumb Up
134815;Swiping Right
55539;Sliding Two Fingers Down
42139;Sliding Two Fingers Right
147331;Thumb Down
53613;Sliding Two Fingers Down
77896;Pulling Two Fingers In
76298;Turning Hand Counterclockwise
46524;Swiping Up
48544;Drumming Fingers
145199;Sliding Two Fingers Down
86432;Pushing Two Fingers Away
55693;Pushing Hand Away
53735;Swiping Left
137761;Pulling Hand In
70112;Doing other things
46640;Pushing Hand Away
55882;Zooming Out With Full Hand
76813;Swiping Down
52395;Zooming Out With Full Hand
89277;Rolling Hand Forward
2410;Pulling Two Fingers In
13151;Doing other things
30423;Doing other things
111448;Pulling Two Fingers In
65999;No gesture
91512;Sliding Two Fingers Left
84346;Doing other things
21745;Sliding Two Fingers Right
131;Swiping Down
103515;Stop Sign
121733;Doing other things
102520;Rolling Hand Backward
79305;Rolling Hand Backward
25852;Swiping Down
83380;Sliding Two Fingers Left
115574;Sliding Two Fingers Right
11427;Stop Sign
43519;Pulling Hand In
147543;Pulling Two Fingers In
27778;Zooming Out With Full Hand
39223;Zooming In With Full Hand
30122;Pulling Two Fingers In
37594;Zooming Out With Two Fingers
20403;Drumming Fingers
143538;Sliding Two Fingers Down
145216;Sliding Two Fingers Down
22749;Stop Sign
10514;Drumming Fingers
123569;Drumming Fingers
122118;Swiping Down
17626;Doing other things
25549;Doing other things
94360;Drumming Fingers
31408;Turning Hand Clockwise
54368;Doing other things
6349;Turning Hand Counterclockwise
132145;Thumb Up
32622;Swiping Down
107288;Pulling Hand In
79783;Pulling Two Fingers In
130755;Stop Sign
88967;Sliding Two Fingers Down
21652;Swiping Down
127248;Sliding Two Fingers Left
90576;Sliding Two Fingers Down
5016;Doing other things
131314;Rolling Hand Forward
131995;Pushing Two Fingers Away
140618;Thumb Down
80997;Sliding Two Fingers Down
20424;Swiping Down
8742;Doing other things
74806;Rolling Hand Forward
33473;Sliding Two Fingers Up
1404;Zooming Out With Full Hand
54082;Zooming In With Full Hand
74472;Turning Hand Clockwise
67305;Drumming Fingers
72794;Turning Hand Clockwise
11398;Swiping Down
142108;Swiping Right
41715;Swiping Left
70881;Pulling Two Fingers In
112243;Sliding Two Fingers Down
88581;Swiping Down
48191;Swiping Left
95922;Doing other things
126525;Doing other things
40038;Pushing Two Fingers Away
145934;Pushing Two Fingers Away
48858;Zooming In With Full Hand
73535;Rolling Hand Forward
58659;Rolling Hand Forward
41898;Shaking Hand
117998;Swiping Down
126831;Swiping Down
114695;Pulling Two Fingers In
117368;No gesture
64372;Stop Sign
106906;Zooming Out With Two Fingers
104019;Sliding Two Fingers Down
85772;Pulling Two Fingers In
32266;Sliding Two Fingers Left
131735;Sliding Two Fingers Up
124101;Sliding Two Fingers Down
123476;Drumming Fingers
66694;Swiping Down
12852;Sliding Two Fingers Right
80278;Swiping Right
136719;Stop Sign
85024;Sliding Two Fingers Down
37549;Swiping Down
82949;Zooming Out With Full Hand
63642;Sliding Two Fingers Right
74011;Shaking Hand
136453;Sliding Two Fingers Down
135729;Drumming Fingers
21634;Sliding Two Fingers Down
24978;Rolling Hand Forward
114444;Sliding Two Fingers Down
110723;Stop Sign
42191;Sliding Two Fingers Down
30383;Stop Sign
58972;Drumming Fingers
122139;Sliding Two Fingers Left
47664;Thumb Down
30250;Swiping Left
72490;Drumming Fingers
92691;Rolling Hand Forward
70797;Zooming In With Two Fingers
37418;Zooming In With Full Hand
2687;Sliding Two Fingers Left
49988;Pushing Hand Away
76270;Doing other things
54216;Doing other things
64468;No gesture
34339;Thumb Up
37122;Pushing Two Fingers Away
100054;Turning Hand Counterclockwise
124406;Rolling Hand Backward
42705;Doing other things
147597;Shaking Hand
26473;Swiping Down
56000;Sliding Two Fingers Left
7123;Doing other things
66243;Thumb Down
114731;Thumb Up
26344;Zooming Out With Two Fingers
30102;Pulling Hand In
94922;No gesture
42285;Zooming Out With Two Fingers
130084;Swiping Right
110015;Doing other things
26010;Pushing Two Fingers Away
108334;Rolling Hand Forward
100027;Turning Hand Clockwise
76012;Swiping Up
81875;Thumb Down
121356;Zooming Out With Two Fingers
67545;Zooming Out With Full Hand
52611;Doing other things
119580;Turning Hand Counterclockwise
144634;Swiping Down
21159;Zooming Out With Two Fingers
94738;Pushing Two Fingers Away
124656;Doing other things
137430;Doing other things
127711;Zooming In With Full Hand
22910;Turning Hand Clockwise
4026;Rolling Hand Backward
119675;Swiping Right
9623;Swiping Down
76874;Doing other things
36396;Zooming In With Two Fingers
15521;Doing other things
143712;Drumming Fingers
144442;Pushing Two Fingers Away
13776;Swiping Up
41855;Sliding Two Fingers Left
111588;Pulling Two Fingers In
126183;Turning Hand Counterclockwise
125181;No gesture
139349;Stop Sign
22142;Thumb Up
104242;Pushing Two Fingers Away
59469;Swiping Down
20723;Rolling Hand Backward
147636;Pulling Two Fingers In
1579;Pulling Two Fingers In
88055;Doing other things
14850;Zooming In With Two Fingers
119596;Doing other things
65582;Zooming In With Two Fingers
34597;Sliding Two Fingers Right
82153;Swiping Down
25932;Thumb Down
73513;Pushing Hand Away
19916;Stop Sign
92169;Turning Hand Counterclockwise
89264;Sliding Two Fingers Right
30516;Rolling Hand Forward
106742;Sliding Two Fingers Down
40121;Swiping Down
18967;Rolling Hand Forward
32278;Thumb Down
125960;Doing other things
134713;Doing other things
90100;Swiping Down
8262;Stop Sign
36506;Swiping Down
50527;Pushing Hand Away
75495;Pulling Hand In
126867;Thumb Up
5075;Drumming Fingers
135376;Sliding Two Fingers Down
105645;Sliding Two Fingers Down
12358;Sliding Two Fingers Left
104854;Swiping Down
63815;Rolling Hand Backward
69553;Swiping Down
30373;Zooming Out With Two Fingers
30676;Drumming Fingers
29049;Doing other things
65630;Doing other things
6682;Zooming Out With Full Hand
145129;Zooming In With Two Fingers
97663;Sliding Two Fingers Right
26255;Swiping Up
108671;Zooming Out With Full Hand
72283;Drumming Fingers
33387;Pushing Two Fingers Away
124784;Doing other things
67665;Doing other things
76717;Zooming Out With Two Fingers
21659;Sliding Two Fingers Down
106395;Stop Sign
99538;Pulling Hand In
64897;Turning Hand Counterclockwise
11091;Zooming Out With Full Hand
41448;Pushing Two Fingers Away
87468;Zooming Out With Full Hand
19588;Zooming In With Full Hand
54715;Doing other things
80730;Sliding Two Fingers Down
124407;Shaking Hand
137981;Pulling Hand In
114785;Doing other things
9538;Doing other things
136580;Doing other things
3471;Sliding Two Fingers Down
30112;Zooming In With Full Hand
119644;Swiping Up
114796;Sliding Two Fingers Left
124809;Doing other things
77634;Zooming Out With Two Fingers
81494;Pushing Two Fingers Away
14083;Zooming Out With Full Hand
52178;Rolling Hand Forward
37794;Swiping Up
32681;Zooming Out With Two Fingers
131829;Turning Hand Clockwise
107667;Zooming Out With Full Hand
32996;Sliding Two Fingers Left
1584;Sliding Two Fingers Down
106599;Swiping Left
61623;Swiping Down
34518;Zooming Out With Two Fingers
37408;Stop Sign
115801;Thumb Down
48743;Sliding Two Fingers Right
28972;Thumb Down
6189;Swiping Up
21762;Rolling Hand Forward
105430;Rolling Hand Backward
114073;Thumb Up
98008;Stop Sign
5004;Thumb Up
36569;Sliding Two Fingers Right
93112;Rolling Hand Forward
38356;Rolling Hand Backward
124558;Swiping Left
85901;Doing other things
144185;Doing other things
129189;Swiping Left
139687;Pulling Two Fingers In
35450;Stop Sign
132678;Zooming Out With Two Fingers
84599;Doing other things
126155;Swiping Right
27346;Stop Sign
36661;Zooming Out With Full Hand
119713;Sliding Two Fingers Left
119075;Swiping Left
96711;Zooming In With Full Hand
51142;Swiping Down
62564;Doing other things
80331;Thumb Up
12739;Sliding Two Fingers Down
19749;Sliding Two Fingers Right
51429;Sliding Two Fingers Left
22383;Doing other things
103243;Sliding Two Fingers Left
73288;Swiping Down
97799;Pulling Hand In
111717;Drumming Fingers
130238;Zooming Out With Full Hand
133578;Drumming Fingers
12577;Doing other things
73381;Sliding Two Fingers Right
55244;Drumming Fingers
18918;Doing other things
22168;Swiping Down
144465;Swiping Right
107762;Rolling Hand Backward
108394;Turning Hand Clockwise
141261;Doing other things
125616;Doing other things
57642;Swiping Down
117654;Pulling Two Fingers In
86729;Zooming Out With Full Hand
99397;Doing other things
115463;Zooming Out With Two Fingers
83106;Pulling Two Fingers In
128827;Sliding Two Fingers Right
129848;Doing other things
69951;Rolling Hand Forward
57214;Thumb Up
781;Pulling Hand In
18112;Doing other things
36185;Pushing Two Fingers Away
103029;Thumb Down
128526;Thumb Down
85536;Zooming Out With Full Hand
105306;Swiping Down
106266;Zooming In With Two Fingers
38629;Sliding Two Fingers Left
29006;Pulling Hand In
129845;Sliding Two Fingers Left
52350;Zooming In With Two Fingers
132938;Zooming Out With Full Hand
91478;Zooming In With Two Fingers
54226;Turning Hand Counterclockwise
141345;Zooming Out With Two Fingers
9151;Doing other things
28281;Doing other things
73264;Pushing Two Fingers Away
42547;No gesture
105132;Sliding Two Fingers Down
12820;Swiping Right
144860;Stop Sign
90231;Pulling Hand In
96521;Drumming Fingers
90677;Thumb Down
76839;Sliding Two Fingers Down
38315;Zooming In With Two Fingers
70330;Doing other things
137706;Swiping Down
79138;Doing other things
105544;Drumming Fingers
2;Sliding Two Fingers Down
84010;Swiping Down
53715;Sliding Two Fingers Down
63764;Turning Hand Clockwise
62985;Thumb Down
80923;Pulling Two Fingers In
17907;Zooming In With Full Hand
54495;Rolling Hand Backward
135101;Pulling Hand In
127472;Doing other things
22602;Zooming Out With Full Hand
9472;Doing other things
82626;Pulling Hand In
47485;Zooming Out With Two Fingers
102839;Thumb Up
17768;Turning Hand Clockwise
88919;Pushing Hand Away
90559;Swiping Up
28608;Sliding Two Fingers Left
124779;Pushing Hand Away
4727;Swiping Up
132365;Zooming In With Two Fingers
128274;Zooming Out With Full Hand
56753;Thumb Up
199;Zooming In With Two Fingers
29539;Sliding Two Fingers Left
35604;Rolling Hand Backward
24171;Pushing Two Fingers Away
2396;Swiping Up
101979;Doing other things
56455;Doing other things
88374;No gesture
51234;Rolling Hand Backward
102390;Swiping Down
45638;No gesture
147607;Sliding Two Fingers Up
94453;No gesture
132821;Pushing Two Fingers Away
69467;No gesture
18818;Sliding Two Fingers Right
86075;Zooming Out With Two Fingers
3097;Zooming Out With Two Fingers
56624;Zooming In With Two Fingers
62373;Swiping Right
134690;Swiping Right
74257;Thumb Down
132907;Thumb Up
92817;Zooming In With Full Hand
84039;Shaking Hand
139296;Rolling Hand Backward
98849;Turning Hand Counterclockwise
136945;Sliding Two Fingers Right
111722;Zooming Out With Full Hand
138793;Stop Sign
47410;Doing other things
134389;Sliding Two Fingers Up
122528;Rolling Hand Backward
15835;Sliding Two Fingers Down
63995;Pushing Hand Away
44955;No gesture
59650;Turning Hand Clockwise
13501;Sliding Two Fingers Left
73981;Turning Hand Clockwise
75420;No gesture
97901;Turning Hand Counterclockwise
12636;Swiping Down
27715;Rolling Hand Backward
88713;Sliding Two Fingers Down
53240;Sliding Two Fingers Down
87487;Turning Hand Counterclockwise
114066;No gesture
85688;Thumb Up
40269;Shaking Hand
60930;Swiping Up
132106;Swiping Right
13096;Thumb Up
138326;Turning Hand Counterclockwise
84205;No gesture
46115;No gesture
64885;Sliding Two Fingers Right
74039;Zooming Out With Two Fingers
18964;Pushing Hand Away
144885;Swiping Down
129649;Pushing Two Fingers Away
142555;Swiping Right
123039;Shaking Hand
52742;Drumming Fingers
91222;Swiping Left
103977;Sliding Two Fingers Left
117945;Stop Sign
90699;Zooming Out With Full Hand
62686;Zooming Out With Full Hand
364;Pulling Two Fingers In
70842;Thumb Down
113627;Drumming Fingers
69605;Sliding Two Fingers Down
44040;Thumb Down
99497;Swiping Left
137936;Pulling Two Fingers In
131064;No gesture
68696;Zooming In With Full Hand
110106;Swiping Up
20595;Shaking Hand
37370;Doing other things
5828;Turning Hand Counterclockwise
141180;Rolling Hand Backward
108935;Drumming Fingers
98214;Swiping Right
80294;Swiping Down
52855;Doing other things
8301;Sliding Two Fingers Right
36821;Doing other things
117257;Swiping Down
118556;No gesture
99185;Sliding Two Fingers Down
55040;Sliding Two Fingers Right
110826;Zooming Out With Full Hand
118426;Zooming In With Two Fingers
146144;Rolling Hand Backward
68231;Sliding Two Fingers Down
108189;Sliding Two Fingers Down
121609;Sliding Two Fingers Up
35700;Rolling Hand Forward
61520;Turning Hand Clockwise
59667;Thumb Down
127345;Turning Hand Counterclockwise
99544;Rolling Hand Forward
146310;Turning Hand Counterclockwise
16544;Zooming In With Two Fingers
95466;Pushing Hand Away
68070;Pushing Hand Away
103758;Turning Hand Counterclockwise
87422;Thumb Up
47216;Zooming In With Two Fingers
68786;No gesture
89543;Rolling Hand Backward
134771;Sliding Two Fingers Down
137606;Pushing Hand Away
130106;Sliding Two Fingers Down
30482;Zooming Out With Two Fingers
45268;Sliding Two Fingers Down
119749;Doing other things
114791;Thumb Up
47669;Thumb Up
37377;Swiping Down
1596;Pushing Hand Away
116119;Pulling Two Fingers In
78323;Pushing Hand Away
114685;Swiping Right
130510;Thumb Up
40425;Doing other things
13032;Swiping Right
31704;Sliding Two Fingers Right
79130;Thumb Down
88383;Zooming In With Two Fingers
136260;Stop Sign
104853;Zooming Out With Two Fingers
130639;Turning Hand Clockwise
114056;Zooming In With Full Hand
54692;Pushing Two Fingers Away
105842;Rolling Hand Forward
86310;Sliding Two Fingers Down
28007;Doing other things
60300;Swiping Left
124782;Rolling Hand Backward
63297;Pushing Hand Away
72065;Zooming In With Full Hand
21173;Zooming Out With Two Fingers
46225;Swiping Right
19779;Stop Sign
30128;Rolling Hand Forward
34619;Sliding Two Fingers Down
41713;Sliding Two Fingers Down
148002;Rolling Hand Forward
144862;Sliding Two Fingers Left
105192;Shaking Hand
141708;Sliding Two Fingers Down
34441;No gesture
68392;Sliding Two Fingers Down
123990;Zooming In With Full Hand
44768;Doing other things
56996;Drumming Fingers
104862;Rolling Hand Backward
71791;Swiping Down
89158;Doing other things
106088;Pushing Hand Away
91510;Rolling Hand Forward
36182;Thumb Up
75800;Rolling Hand Forward
5356;Sliding Two Fingers Left
77684;Stop Sign
61929;Swiping Down
116874;Sliding Two Fingers Down
58727;Doing other things
146093;Pushing Two Fingers Away
121368;Doing other things
41700;Doing other things
21939;Swiping Right
93880;Zooming Out With Two Fingers
28471;Sliding Two Fingers Right
116858;Pushing Two Fingers Away
12771;Drumming Fingers
34291;Turning Hand Counterclockwise
133224;Doing other things
113299;Swiping Down
